,latitude,longitude,city_name
933,25.5354761,89.8622017,"Mankachar, Assam 783131, India"
934,25.5213094,91.2554112,"Nongstoin, Meghalaya 793119, India"
935,27.3956892,74.9267229,"Losal, Rajasthan 332025, India"
936,27.4727934,75.59687149999999,"Shrimadhopur, Rajasthan 332715, India"
937,27.2502576,75.1720488,"Ramgarh, Rajasthan 332703, India"
938,9.2384874,76.5314817,"Mavelikkara Municipality, Mavelikara, Kerala, India"
939,29.2565632,74.40488309999999,"Rawatsar, Rajasthan 335524, India"
940,26.8946488,78.1706939,"Rajakhera, Rajasthan 328025, India"
941,26.2046498,83.96913459999999,"Lar, Uttar Pradesh, India"
942,25.652762,81.6199484,"Lal Gopalganj Nindaura, Uttar Pradesh, India"
943,16.3395804,76.1290961,"Muddebihal, Karnataka 586212, India"
944,27.0552636,78.6893782,"Sirsaganj, Uttar Pradesh 283151, India"
945,25.6230703,74.92919839999999,"Shahpura, Rajasthan 311404, India"
946,8.9782764,77.4185584,"Surandai, Tamil Nadu, India"
947,17.4340512,75.1953934,"Sangola, Maharashtra 413307, India"
948,14.1030998,77.2807423,"Pavagada, Karnataka 572202, India"
949,24.396687,71.6271514,"Tharad, Gujarat, India"
950,23.4349854,72.65650839999999,"Mansa, Gujarat, India"
951,20.1738123,72.7639662,"Umargam, Gujarat, India"
952,11.2674594,75.9425235,"Mavoor, Kerala 673661, India"
953,26.4446185,91.4410527,"Nalbari, Assam, India"
954,21.3514348,72.0327247,"Talaja, Gujarat 364140, India"
955,13.0037225,77.9383033,"Malur, Karnataka, India"
956,20.3148721,77.34194169999999,"Mangrulpir, Maharashtra, India"
957,21.2814867,86.69178869999999,"Soro, Odisha 756045, India"
958,25.6230703,74.92919839999999,"Shahpura, Rajasthan 311404, India"
959,23.7757259,72.6165643,"Vadnagar, Gujarat, India"
960,29.5366889,73.4445392,"Raisingh Nagar, Rajasthan 335051, India"
961,16.9172558,76.2334278,"Sindagi, Karnataka 586128, India"
962,15.0873798,76.5477411,"Sandur, Karnataka 583119, India"
963,28.2486993,77.06351169999999,"Sohna, Haryana, India"
964,21.493179,70.1366499,"Manavadar, Gujarat 362630, India"
965,27.6199798,80.2006713,"Pihani, Uttar Pradesh 241406, India"
966,29.4060653,76.66148530000001,"Safidon, Haryana 126112, India"
967,19.9778398,76.782702,"Risod, Maharashtra 444506, India"
968,25.7567857,86.0274622,"Rosera, Bihar, India"
969,11.4744536,77.869128,"Sankari, Tamil Nadu, India"
970,26.3005677,75.36966140000001,"Malpura, Rajasthan 304502, India"
971,23.3075757,87.4157938,"Sonamukhi, West Bengal 722207, India"
972,27.0168053,78.1236592,"Shamsabad, Uttar Pradesh 283125, India"
973,25.1046006,84.1421945,"Nokha, Bihar 802215, India"
974,22.9867569,87.8549755,"West Bengal, India"
975,26.5738294,88.8214984,"Maynaguri, West Bengal 735224, India"
976,17.2025612,76.3577624,"Afzalpur, Karnataka 585301, India"
977,18.8249767,74.3775524,"Shirur, Maharashtra 412210, India"
978,22.3080853,69.6006031,"Salaya, Gujarat 361310, India"
979,8.9751131,77.2491365,"Shenkottai, Tamil Nadu 627809, India"
980,23.818918,91.276079,"West Pratapgarh, Bardowali, Agartala, Tripura 799003, India"
981,10.0843179,77.9610158,"Vadipatti, Tamil Nadu, India"
982,16.4939417,78.31024889999999,"Nagarkurnool, Telangana, India"
983,21.3855542,78.9217522,"Savner, Maharashtra 441107, India"
984,18.3463128,74.0301826,"Saswad, Maharashtra 412301, India"
985,26.429255,83.6103533,"Rudrapur, Uttar Pradesh 274204, India"
986,27.886626,78.7447868,"Soron, Uttar Pradesh 207403, India"
987,13.1115847,79.4310052,"Sholinghur, Tamil Nadu, India"
988,20.0229705,78.5490494,"Pandharkawada, Maharashtra 445302, India"
989,10.1146301,76.4777526,"Perumbavoor, Kerala, India"
990,12.5866972,77.0453429,"Maddur, Karnataka 571428, India"
991,27.2144024,77.20314929999999,"Nadbai, Rajasthan 321602, India"
992,21.5628085,74.21353030000002,"Taloda, Maharashtra 425413, India"
993,18.6175439,74.6981267,"Shrigonda, Maharashtra, India"
994,13.6643166,77.20889869999999,"Madhugiri, Karnataka 572132, India"
995,15.534788,76.8793025,"Tekkalakote, Karnataka 583122, India"
996,22.4513671,77.4660335,"Seoni Malwa, Madhya Pradesh, India"
997,19.7645364,74.4762124,"Shirdi, Maharashtra, India"
998,26.8467088,80.9461592,"Uttar Pradesh, India"
999,16.494439,75.05235340000002,"Terdal, Karnataka 587315, India"
1000,21.2400311,76.0333885,"Raver, Maharashtra 425508, India"
1001,12.4754424,78.58545529999999,"Tirupattur, Tamil Nadu 635653, India"
1002,29.7999607,76.9334186,"Taraori, Haryana 132116, India"
